Gene	XLOC	TAIR_ID	Annotation	Protoplasts_FPKM	Protonema_FPKM	Gametophores_FPKM	Gametophores_Protoplasts_fold_change	Protonema_Protoplasts_fold_change	Gametophores_Protonema_fold_change
Pp1s150_112V6	XLOC_006811	AT1G16650	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	0.531617	2.26065	3.85936	2.8599024795030137	2.088278502561564	0.77162397694145
Pp1s60_154V6	XLOC_029961	AT3G51780	BCL-2-associated athanogene 4	7.23669	8.32445	17.1323	1.243316968347895	0	1.041291984321591
-	XLOC_034197	N/A	N/A	9.14016	0.0235515	0.0	-Inf	0	0
Pp1s31_254V6	XLOC_019881	AT5G15080	Protein kinase superfamily protein	11.4525	8.24131	17.999	0.6522541917480718	0	1.1269711698148563
-	XLOC_029425	N/A	N/A	8.01428	0.67801	0.646623	-3.631576185700067	-3.5631944579986397	0
Pp1s31_258V6	XLOC_019882	N/A	N/A	7.9122	2.09847	1.80143	-2.13493630158246	-1.914741055750615	0
-	XLOC_029424	N/A	N/A	8.55438	0.460048	0.191276	-5.482935524908927	-4.216806995067114	0
Pp1s137_122V6	XLOC_005108	AT1G15270	Translation machinery associated TMA7	13.6692	16.0016	27.7519	1.0216577365765975	0	0.7943703797974551
Pp1s137_129V6	XLOC_005109	N/A	N/A	200.392	64.0173	6.20579	-5.013066226734947	-1.6462911787371546	-3.3667750479977925
Pp1s8_262V6	XLOC_033428	AT1G51405	myosin-related	0.813111	1.85257	0.569741	0	1.1880038392022105	-1.7011499212610504
Pp1s8_265V6	XLOC_033429	N/A	N/A	1.26136	2.56329	4.14467	1.716277149850084	1.0230166198109705	0.6932605300391133
Pp1s316_9V6	XLOC_020323	AT2G22360	DNAJ heat shock family protein	16.6269	15.9419	11.1271	-0.5794415712952568	0	0
Pp1s117_137V6	XLOC_002738	AT3G25800	protein phosphatase 2A  subunit A2	24.1398	34.1563	52.4069	1.1183430491489652	0.5007379793788757	0.6176050697700897
Pp1s117_149V6	XLOC_002739	AT1G09910	Rhamnogalacturonate lyase family protein	4.42406	7.16704	2.89282	0	0.6960064545414408	-1.308900849153597
Pp1s117_125V6	XLOC_002736	AT2G38110	glycerol-3-phosphate acyltransferase 6	0.0203824	0.0	1.3443	0	0	+Inf
Pp1s8_240V6	XLOC_033423	AT2G47120	NAD(P)-binding Rossmann-fold superfamily protein	82.6861	22.2731	2.69819	-4.937580976537924	-1.8923424562660554	-3.045238520271869
Pp1s117_116V6	XLOC_002734	N/A	N/A	2.40789	2.98437	147.55	5.937290623795584	0	5.627633699591618
Pp1s8_232V6	XLOC_033421	N/A	N/A	9.71478	8.5112	33.8098	1.7991882519177786	0	1.990007024133521
Pp1s137_94V6	XLOC_005104	AT4G10140	N/A	55.4107	27.9262	35.9925	-0.6224682788599941	-0.988545317410906	0
Pp1s98_232V6	XLOC_036107	AT3G53650	Histone superfamily protein	8.81783	11.8646	4.77809	-0.8839896347086016	0	-1.3121575289756118
Pp1s8_245V6	XLOC_033424	N/A	N/A	0.0	1.3621	16.0594	+Inf	0	0
Pp1s137_118V6	XLOC_005107	AT5G25060	RNA recognition motif (RRM)-containing protein	3.918	5.63811	8.41846	1.1034389457141474	0	0.5783447180352224
-	XLOC_032814	N/A	N/A	0.0	4.01346	25.0104	+Inf	0	0
Pp1s395_35V6	XLOC_024348	AT4G14815	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	12.3992	34.2716	18.6426	0.5883560397356153	1.4667665064150068	-0.8784104666793915
Pp1s43_129V6	XLOC_025830	AT2G40570	initiator tRNA phosphoribosyl transferase family protein	3.99072	3.26771	6.97942	0.8064580924415586	0	1.0948271972811214
Pp1s335_60V6	XLOC_021325	AT4G28260	N/A	1.69555	1.29489	18.6236	3.4573067436334317	0	3.8462305250130195
Pp1s395_19V6	XLOC_024342	AT1G19270	DA1	168.071	20.6669	25.6229	-2.7135651403389938	-3.023676906315453	0
Pp1s142_60V6	XLOC_005757	N/A	N/A	37.5933	23.5327	7.66497	-2.2941235125880777	-0.6758087068354477	-1.6183148057526302
Pp1s395_10V6	XLOC_024340	AT1G78020	Protein of unknown function (DUF581)	1.86436	17.0316	90.4734	5.600741318822484	3.1914616022259628	2.4092797165965214
Pp1s316_28V6	XLOC_020346	N/A	N/A	40.6937	22.8625	29.6744	0	-0.8318222908006521	0
Pp1s210_89V6	XLOC_012874	AT4G18593	dual specificity protein phosphatase-related	6.0386	2.83096	35.1978	2.543199241215333	-1.0929227464234412	3.6361219876387745
Pp1s395_21V6	XLOC_024344	AT4G35530	phosphatidylinositolglycan-related	14.7339	14.8483	7.93289	-0.8932209067334328	0	-0.9043793151979738
Pp1s277_20V6	XLOC_017522	AT2G39940	RNI-like superfamily protein	4.17254	7.00513	5.36747	0	0.7474859441601716	0
Pp1s157_7V6	XLOC_007353	N/A	N/A	5.16	10.6039	8.57245	0.7323365188186023	1.0391519992959526	0
Pp1s319_5V6	XLOC_020459	N/A	N/A	0.333023	1.20584	1294.2	11.924151142422703	0	10.067806374781194
Pp1s246_60V6	XLOC_015548	AT3G61560	Reticulon family protein	266.73	154.272	89.9701	-1.5678625671004323	-0.7899038587095496	-0.7779587083908827
Pp1s245_95V6	XLOC_015523	AT2G37050	Leucine-rich repeat protein kinase family protein	8.37081	14.4352	3.0083	-1.4764187860201072	0.7861519595003263	-2.2625707455204336
Pp1s245_92V6	XLOC_015522	AT1G61790	Oligosaccharyltransferase complex/magnesium transporter family protein	4.81087	6.34737	3.84575	0	0	-0.7228939617475298
Pp1s141_3V6	XLOC_005658	AT5G35180	Protein of unknown function (DUF1336)	28.3324	7.75431	4.82095	-2.555063443517188	-1.8693824985933567	-0.6856809449238312
Pp1s325_68V6	XLOC_020800	AT1G01060	Homeodomain-like superfamily protein	1.6963	2.04383	15.5331	3.1948825364664115	0	2.925998675526348
Pp1s319_36V6	XLOC_020453	AT2G20260	photosystem I subunit E-2	687.503	596.467	195.475	-1.8143819010286348	0	-1.6094582140260374
Pp1s311_71V6	XLOC_020100	AT3G07565	Protein of unknown function (DUF3755)	54.1435	18.2007	30.0236	-0.8506911760968711	-1.5727942131212092	0.722103037024338
Pp1s92_45V6	XLOC_035399	AT3G61110	ribosomal protein S27	156.906	136.263	51.5306	-1.6063992254156831	0	-1.4028925791421216
-	XLOC_015529	N/A	N/A	0.793558	0.814505	2.30822	1.5403731595122208	0	0
Pp1s319_40V6	XLOC_020454	AT4G29790	N/A	4.46758	1.68441	3.01133	0	-1.4072502178972963	0
Pp1s319_41V6	XLOC_020454	AT2G19390	N/A	4.46758	1.68441	3.01133	0	-1.4072502178972963	0
Pp1s319_43V6	XLOC_020454	AT5G22450	N/A	4.46758	1.68441	3.01133	0	-1.4072502178972963	0
Pp1s334_81V6	XLOC_021279	AT3G04710	ankyrin repeat family protein	0.0356415	0.243829	2.33289	0	0	3.2581766538536376
-	XLOC_017549	N/A	N/A	3.66134	0.0	8.02216	0	-Inf	+Inf
Pp1s532_9V6	XLOC_028504	N/A	N/A	1.59766	1.57196	22.2389	3.7990531056499557	0	3.8224490175326116
Pp1s334_33V6	XLOC_021270	N/A	N/A	1.51844	1.95255	5.36936	1.8221602340194243	0	1.4593906439458202
Pp1s334_38V6	XLOC_021271	AT2G20450	Ribosomal protein L14	860.086	540.69	258.705	-1.733172984799464	-0.6696792479197267	-1.063493736879737
Pp1s201_97V6	XLOC_012065	AT5G51460	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	42.7594	10.3052	1.47192	-4.860470442262599	-2.0528691047910588	-2.807601337471541
Pp1s201_98V6	XLOC_012065	N/A	N/A	42.7594	10.3052	1.47192	-4.860470442262599	-2.0528691047910588	-2.807601337471541
Pp1s201_93V6	XLOC_012064	AT5G25150	TBP-associated factor 5	2.79886	2.9079	6.2155	1.1510311275972585	0	1.0958927950214816
-	XLOC_017543	N/A	N/A	4.56278	3.54463	0.341924	-3.7381654984619184	0	-3.373887446428139
Pp1s201_84V6	XLOC_012062	AT1G59900	pyruvate dehydrogenase complex E1 alpha subunit	37.9311	57.5973	15.1564	-1.3234540899872989	0.6026199734297709	-1.92607406341707
Pp1s201_82V6	XLOC_012061	AT3G12780	phosphoglycerate kinase 1	195.649	211.53	10.3558	-4.239756823182174	0	-4.352351373246641
Pp1s201_81V6	XLOC_012060	AT3G53650	Histone superfamily protein	1.10942	2.23663	0.463735	0	0	-2.269954092671219
Pp1s59_73V6	XLOC_029468	AT1G77090	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein	30.2429	33.8233	50.4353	0.7378373524393637	0	0.5764164146309193
Pp1s217_8V6	XLOC_013259	AT5G20950	Glycosyl hydrolase family protein	0.315792	0.13308	3.38415	3.4217469874971242	0	4.668427839842802
Pp1s59_66V6	XLOC_029465	AT3G15354	SPA1-related 3	33.9566	24.3841	23.3791	-0.5384726191637697	-0.4777512877311087	0
Pp1s59_62V6	XLOC_029464	N/A	N/A	16.986	39.9286	8.15423	-1.058725599591671	1.2330763331603223	-2.2918019327519934
Pp1s217_1V6	XLOC_013255	AT5G66720	Protein phosphatase 2C family protein	32.373	41.1669	20.7521	-0.6415337292656378	0	-0.9882274764092351
Pp1s157_11V6	XLOC_007354	AT1G64760	O-Glycosyl hydrolases family 17 protein	325.426	111.853	19.3102	-4.074894508344032	-1.5407255688137966	-2.534168939530235
Pp1s59_40V6	XLOC_029461	AT1G55230	Family of unknown function (DUF716) 	727.813	56.7461	5.83167	-6.963514926838625	-3.6809746718934204	-3.2825402549452054
-	XLOC_013252	N/A	N/A	1.82504	3.09372	8.89579	2.2851946468748867	0	1.523780100992557
-	XLOC_013251	N/A	N/A	14610.8	4494.86	324.527	0	-1.700687087273249	0
-	XLOC_013250	N/A	N/A	1.01977	2.72732	6.02583	2.5629161704393213	0	0
Pp1s356_1V6	XLOC_022498	N/A	N/A	33.1975	14.5051	37.2263	0	0	1.3597619891374688
Pp1s356_2V6	XLOC_022498	AT3G14750	N/A	33.1975	14.5051	37.2263	0	0	1.3597619891374688
-	XLOC_023551	N/A	N/A	45.6143	2.68083	0.0	-Inf	0	0
Pp1s364_44V6	XLOC_022935	AT1G48840	Plant protein of unknown function (DUF639)	1.39327	2.87389	10.3625	2.894825333561132	1.0445299797182217	1.8502953538429106
Pp1s183_117V6	XLOC_009958	AT2G22260	oxidoreductase, 2OG-Fe(II) oxygenase family protein	1.09686	0.449782	1.44143	0	0	1.680202945487719
Pp1s469_17V6	XLOC_026886	AT1G01500	Erythronate-4-phosphate dehydrogenase family protein	5.00857	0.840986	10.5017	1.068152225635121	-2.5742450683673104	3.642397294002432
Pp1s47_4V6	XLOC_026887	AT2G03120	signal peptide peptidase	6.90397	5.81232	4.11385	-0.7469370045560304	0	0
Pp1s469_14V6	XLOC_026884	N/A	N/A	0.0530355	0.0	82.58	0	0	+Inf
Pp1s47_6V6	XLOC_026888	N/A	N/A	39.22	24.3491	61.1165	0.6399723904151805	-0.6877210876385814	1.327693478053762
Pp1s47_17V6	XLOC_026889	N/A	N/A	6.10805	0.0	0.0	-Inf	-Inf	0
Pp1s130_99V6	XLOC_004409	AT4G38470	ACT-like protein tyrosine kinase family protein	123.443	31.2841	3.394	-5.184714653747337	-1.9803435234339557	-3.204371130313381
Pp1s266_44V6	XLOC_016824	N/A	N/A	5.41136	9.40501	20.3543	1.9112704795549502	0	1.1138322241149468
Pp1s40_302V6	XLOC_024738	AT4G24970	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein	6.24403	11.2725	19.9467	1.6756007114209053	0.852258135973103	0.8233425754478024
Pp1s40_304V6	XLOC_024739	AT2G30200	catalytics;transferases;[acyl-carrier-protein] S-malonyltransferases;binding	24.4272	44.0809	29.3079	0	0.8516651774615415	-0.5888640814713184
-	XLOC_025239	N/A	N/A	12.6453	0.156606	0.0	-Inf	0	0
Pp1s40_267V6	XLOC_024732	AT5G11730	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	6.28127	5.25337	1.04918	-2.581794073232624	0	-2.323980986902497
Pp1s40_279V6	XLOC_024733	AT4G27120	N/A	6.98129	9.16579	18.208	1.3830069159591865	0	0.99024132554663
Pp1s40_296V6	XLOC_024736	AT2G26000	zinc finger (C3HC4-type RING finger) family protein	70.3136	10.321	13.3923	-2.392400010126701	-2.7682210011832726	0
Pp1s40_297V6	XLOC_024737	AT1G08360	Ribosomal protein L1p/L10e family	630.429	601.598	263.579	-1.258098469108977	0	-1.1905643390215952
Pp1s40_291V6	XLOC_024734	AT4G35930	F-box family protein	10.2591	3.71589	2.25213	-2.187542161385135	-1.4651244732543747	0
Pp1s40_294V6	XLOC_024735	AT1G27300	N/A	1.14367	0.465782	17.2001	3.9106742175018567	0	5.20661825431309
Pp1s75_233V6	XLOC_032673	N/A	N/A	99.9755	73.4305	34.3806	-1.5399798687761874	-0.44519516774925105	-1.0947847010269363
Pp1s122_5V6	XLOC_003469	AT5G60640	PDI-like 1-4	27.9517	26.338	7.94035	-1.815661523344544	0	-1.729871291443959
-	XLOC_006108	N/A	N/A	1.46128	6.27528	3.73554	0	2.1024471893513215	0
Pp1s145_167V6	XLOC_006105	AT4G23885	N/A	87.1878	62.8614	113.827	0	-0.47195187286108564	0.8565965003030365
Pp1s145_153V6	XLOC_006104	AT4G13830	DNAJ-like 20	10.3103	8.67645	20.8836	1.0182841194090047	0	1.267193646228129
Pp1s145_174V6	XLOC_006107	AT4G37420	Domain of unknown function (DUF23)	17.0812	8.45425	2.34227	-2.8664300376837732	0	-1.851769385918779
Pp1s122_164V6	XLOC_003466	AT2G43800	Actin-binding FH2 (formin homology 2) family protein	0.9259	4.04812	0.34044	0	2.128323765453316	0
-	XLOC_006101	N/A	N/A	0.956299	1.05845	9.48907	3.3107330269994395	0	3.164313579597794
Pp1s145_136V6	XLOC_006100	AT1G03370	C2 calcium/lipid-binding and GRAM domain containing protein	1.08428	0.652487	12.9674	3.5800799786508026	0	4.312796275918635
Pp1s122_140V6	XLOC_003463	AT4G02600	Seven transmembrane MLO family protein	17.2917	32.4014	19.6213	0	0.9059764387157602	-0.7236355206327884
Pp1s122_138V6	XLOC_003462	N/A	N/A	3.12434	1.98126	52.9761	4.083718273630115	0	4.740851517056449
Pp1s345_40V6	XLOC_021990	AT1G48520	GLU-ADT subunit B	5.95594	10.5128	3.2458	-0.8757551138070233	0.8197458453085558	-1.6955009591155792
Pp1s76_209V6	XLOC_032811	AT4G37460	Tetratricopeptide repeat (TPR)-like superfamily protein	4.15597	3.82132	5.64596	0	0	0.5631478327027443
-	XLOC_031375	N/A	N/A	4.29346	4.76434	0.0	-Inf	0	-Inf
-	XLOC_031377	N/A	N/A	13.1327	0.986523	0.0	-Inf	0	0
Pp1s68_296V6	XLOC_031370	AT2G17500	Auxin efflux carrier family protein	18.5425	7.70496	9.04157	-1.0361905564662957	-1.266976396837781	0
Pp1s68_297V6	XLOC_031371	AT3G01810	N/A	20.78	20.938	7.55772	-1.4591726788108208	0	-1.4701006670339896
-	XLOC_031372	N/A	N/A	0.318993	6.45917	0.0	0	0	-Inf
-	XLOC_031373	N/A	N/A	1.12255	4.79531	0.0	-Inf	2.094844377320183	-Inf
Pp1s62_47V6	XLOC_030351	N/A	N/A	6.99539	8.09544	0.0	-Inf	0	-Inf
Pp1s62_45V6	XLOC_030350	AT1G74160	N/A	4.35106	3.86921	0.0687167	-5.984562345964623	0	-5.815234467222495
-	XLOC_030420	N/A	N/A	8.26259	7.0284	0.961094	-3.1038446351128632	0	-2.8704468541781125
Pp1s62_76V6	XLOC_030355	AT4G24880	N/A	10.7978	17.0386	15.6492	0.5353515071545107	0.658069399282464	0
-	XLOC_030425	N/A	N/A	25.7025	7.4142	20.8333	0	-1.7935457547044864	1.4905284428658991
Pp1s628_3V6	XLOC_030424	AT4G10340	light harvesting complex of photosystem II 5	536.192	429.293	145.156	-1.8851454876642952	0	-1.5643584418003782
Pp1s628_7V6	XLOC_030424	AT4G10340	light harvesting complex of photosystem II 5	536.192	429.293	145.156	-1.8851454876642952	0	-1.5643584418003782
Pp1s62_87V6	XLOC_030359	AT3G33520	actin-related protein 6	5.14091	8.81128	16.7091	1.7005383671071095	0.7773278566966817	0.9232105104104278
Pp1s62_85V6	XLOC_030358	AT2G47990	transducin family protein / WD-40 repeat family protein	8.03084	13.1531	10.0763	0	0.7117800604465048	0
Pp1s63_8V6	XLOC_030428	AT5G14070	Thioredoxin superfamily protein	61.6719	51.1223	24.6916	-1.3205929686003732	0	-1.0499324195806539
Pp1s265_31V6	XLOC_016768	AT1G67500	recovery protein 3	0.452638	1.70435	2.608	2.5265142572040538	1.9127920209769687	0.613722236227085
Pp1s265_33V6	XLOC_016769	N/A	N/A	1.78584	4.80043	6.16488	1.78746998282646	1.4265608116028936	0
Pp1s148_22V6	XLOC_006249	AT2G25800	Protein of unknown function (DUF810)	10.7625	13.5652	2.13261	-2.3353211748526	0	-2.6692182555381416
Pp1s76_211V6	XLOC_032812	AT5G03840	PEBP (phosphatidylethanolamine-binding protein) family protein	1.81411	1.76515	31.1129	4.100179030604818	0	4.139650181152188
Pp1s169_140V6	XLOC_008602	AT3G56891	Heavy metal transport/detoxification superfamily protein 	215.854	72.2588	83.9628	-1.3622336440065628	-1.5788106264093955	0
-	XLOC_006242	N/A	N/A	4.20734	0.0	30.2381	0	0	+Inf
-	XLOC_016761	N/A	N/A	1.37108	7.94246	2.22896	0	2.5342731670438856	0
-	XLOC_006240	N/A	N/A	3.98592	0.0	0.0	-Inf	-Inf	0
-	XLOC_006241	N/A	N/A	2.7042	0.414442	0.0971429	0	-2.7059597360672303	0
Pp1s148_1V6	XLOC_006246	AT1G20330	sterol methyltransferase 2	5.43324	12.0004	5.96	0	1.1431978138361725	-1.0096982590669363
Pp1s1_345V6	XLOC_000065	AT3G23660	Sec23/Sec24 protein transport family protein	0.111275	0.377914	1.18234	3.40944355836	0	1.6455150942531522
Pp1s443_12V6	XLOC_026262	AT2G34500	cytochrome P450, family 710, subfamily A, polypeptide 1	1006.53	170.45	3.76734	-8.06162821616704	-2.5619696683704145	-5.499658547796626
Pp1s74_122V6	XLOC_032482	AT4G11420	eukaryotic translation initiation factor 3A	16.9131	19.9189	13.0471	0	0	-0.6104088060416402
Pp1s74_121V6	XLOC_032481	AT4G39910	ubiquitin-specific protease 3	1.17852	0.503015	0.716698	0	-1.2283029147449496	0
Pp1s74_139V6	XLOC_032487	AT5G51960	N/A	57.3588	38.2253	29.3742	-0.9654652810950078	-0.5854870176221822	0
Pp1s74_135V6	XLOC_032485	AT1G30380	photosystem I subunit K	1099.03	802.41	314.314	-1.8059523293764246	0	-1.352133052296013
Pp1s74_133V6	XLOC_032484	N/A	N/A	0.217026	1.28917	1.91977	3.144993682852757	2.5705027263542117	0
Pp1s74_148V6	XLOC_032489	AT2G36620	ribosomal protein L24	168.909	146.83	73.692	-1.1966662874640939	0	-0.9945668527176015
Pp1s74_140V6	XLOC_032488	AT5G03300	adenosine kinase 2	166.01	225.969	44.5544	-1.8976303300714323	0	-2.3424850490464184
Pp1s35_384V6	XLOC_022279	AT5G49460	ATP citrate lyase subunit B 2	382.891	175.579	9.65132	-5.310063667634076	-1.1248134467967963	-4.185250220837279
Pp1s11_89V6	XLOC_001907	AT2G24820	translocon at the inner envelope membrane of chloroplasts 55-II	89.5552	18.8662	26.3239	-1.766403957927414	-2.2469733375071077	0.4805693795796934
Pp1s11_70V6	XLOC_001900	N/A	N/A	11.0089	1.06357	10.797	0	-3.371683429175151	3.343643614039278
Pp1s11_72V6	XLOC_001901	AT5G55410	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	4.873	1.22877	0.541287	-3.170344577916205	-1.9875953238353823	0
Pp1s25_327V6	XLOC_015947	AT2G45360	Protein of unknown function (DUF1442)	3.67158	7.47894	9.4132	1.3582842126813712	1.0264327743614532	0
Pp1s25_339V6	XLOC_015949	AT3G21865	peroxin 22	3.21381	1.56656	2.49494	0	-1.0366846129242993	0
Pp1s11_105V6	XLOC_001908	AT5G55230	microtubule-associated proteins 65-1	2.33403	6.53395	0.508906	-2.1973519986665253	1.4851323102626357	-3.6824843089291615
Pp1s336_44V6	XLOC_021403	AT3G09580	FAD/NAD(P)-binding oxidoreductase family protein	9.44829	15.6328	9.09491	0	0.7264510517174464	-0.7814449367765005
Pp1s302_46V6	XLOC_019509	AT1G69680	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein	5.68713	6.88291	15.0423	1.4032524872424608	0	1.1279346243507884
Pp1s302_39V6	XLOC_019504	AT3G02065	P-loop containing nucleoside triphosphate hydrolases superfamily protein	2.16952	2.01508	6.65001	1.6159806241921149	0	1.7225193942471637
Pp1s302_43V6	XLOC_019507	AT4G18240	starch synthase 4	17.86	5.01121	35.101	0.9747800519080241	-1.8335011786665263	2.80828123057455
Pp1s302_42V6	XLOC_019506	N/A	N/A	0.889036	0.410197	4.13577	2.2178422113520955	0	3.3337671104497923
Pp1s36_102V6	XLOC_022652	AT5G18520	Lung seven transmembrane receptor family protein	20.8947	35.0664	36.0596	0.7872463483937325	0.7469522826747717	0
Pp1s197_146V6	XLOC_011080	AT2G15620	nitrite reductase 1	21.0188	16.6098	5.1305	-2.0345089680271076	0	-1.694863364147799
Pp1s197_153V6	XLOC_011082	AT3G13840	GRAS family transcription factor	19.906	14.6488	8.48883	-1.2295657200768875	0	0
Pp1s197_162V6	XLOC_011083	AT1G80280	alpha/beta-Hydrolases superfamily protein	96.3425	18.615	14.928	-2.6901514697287263	-2.37170674484161	0
Pp1s12_212V6	XLOC_003058	AT5G58960	Plant protein of unknown function (DUF641)	11.6462	14.5311	10.3196	0	0	-0.49375686743025016
Pp1s197_11V6	XLOC_011086	AT1G32400	tobamovirus multiplication 2A	44.4394	28.4127	26.1452	-0.7652932320154407	-0.6453034039028007	0
Pp1s197_12V6	XLOC_011087	AT2G04630	RNA polymerase Rpb6	142.447	86.2263	155.805	0	-0.7242253582456329	0.8535416523325288
Pp1s17_263V6	XLOC_008775	N/A	N/A	94.4671	0.98912	1.91227	-5.626453828369824	-6.577522600740071	0
Pp1s12_205V6	XLOC_003056	N/A	N/A	0.190013	0.920613	6.85976	0	0	2.8974913820669723
Pp1s17_265V6	XLOC_008777	AT4G05320	polyubiquitin 10	61.7872	12.0734	5.41495	-3.5122880749563423	-2.355475984722732	-1.1568120902336105
Pp1s12_189V6	XLOC_003050	AT1G18600	RHOMBOID-like protein 12	29.3077	14.5257	12.0726	-1.2795433394046671	-1.0126720636985862	0
Pp1s12_191V6	XLOC_003051	AT4G09730	RH39	23.5686	21.4816	13.3201	-0.8232611500953385	0	-0.6894965392265543
Pp1s12_196V6	XLOC_003053	AT3G24730	mRNA splicing factor, thioredoxin-like U5 snRNP	14.0872	15.784	42.2703	1.5852594642792934	0	1.421181490299787
Pp1s7_206V6	XLOC_031599	N/A	N/A	6.65159	10.0246	0.750305	-3.148150167070742	0.5917735220145396	-3.7399236890852814
Pp1s140_168V6	XLOC_005650	N/A	N/A	2.08481	3.01403	0.281803	-2.887157033675838	0	-3.4189349014109167
Pp1s85_3V6	XLOC_034228	N/A	N/A	1.67977	1.37097	4.21158	1.326097863049288	0	1.6191645687583947
Pp1s7_175V6	XLOC_031590	AT3G62120	Class II aaRS and biotin synthetases superfamily protein	34.2897	44.7214	20.0927	-0.7711038398515548	0	-1.1542939099828178
Pp1s7_177V6	XLOC_031591	N/A	N/A	18.6837	20.9907	12.9295	0	0	-0.6990837931752206
Pp1s55_144V6	XLOC_028903	AT5G07270	XB3 ortholog 3 in Arabidopsis thaliana	5.75366	9.06581	23.2894	2.0171215963843387	0.6559559550600172	1.3611656413243214
Pp1s141_133V6	XLOC_005727	N/A	N/A	2.48132	3.6737	25.2944	3.349638310354009	0	2.783512294191621
Pp1s7_182V6	XLOC_031594	AT1G53540	HSP20-like chaperones superfamily protein	22.2379	0.0	0.392154	0	-Inf	0
Pp1s7_185V6	XLOC_031595	AT2G35270	Predicted AT-hook DNA-binding family protein	27.1122	21.8955	19.0204	-0.5113945979094706	0	0
Pp1s7_194V6	XLOC_031596	AT1G48410	Stabilizer of iron transporter SufD / Polynucleotidyl transferase	5.1207	11.3513	4.61418	0	1.148444585339159	-1.2987113406305566
Pp1s55_159V6	XLOC_028906	AT3G48330	protein-l-isoaspartate methyltransferase 1	12.3018	32.7498	17.223	0	1.412616670050476	-0.9271496348288144
Pp1s91_233V6	XLOC_035288	N/A	N/A	11.106	5.39593	8.78286	0	-1.0413957632305475	0.7028191744810144
Pp1s61_190V6	XLOC_030213	AT3G27340	N/A	7.47631	10.6028	4.60444	0	0	-1.203347694702175
Pp1s87_101V6	XLOC_034480	AT3G24880	Helicase/SANT-associated, DNA binding protein	2.76997	1.89382	5.67319	1.0342898305787003	-0.5485711363923428	1.5828609669710432
Pp1s91_167V6	XLOC_035280	N/A	N/A	5.39495	1.25367	1.7481	-1.625821872464641	-2.1054519473970057	0
Pp1s91_170V6	XLOC_035281	AT2G39080	NAD(P)-binding Rossmann-fold superfamily protein	9.26194	16.8804	13.9629	0.5922122944552685	0.8659627744998288	0
Pp1s91_180V6	XLOC_035282	AT4G20980	Eukaryotic translation initiation factor 3 subunit 7 (eIF-3)	6.8325	13.4427	2.62902	-1.377888437596226	0.9763374762761019	-2.3542259138723276
