accession	annotator_id	csid	date	value	source
Pp1s291_27V6.1	cosmoss		2009-07-17 11:25:44	aluminum resistance protein [Cyanidioschyzon merolae]	cosmoss|V1.2-5_mapping_Phypa_224516
Pp1s291_42V6.1	cosmoss		2009-07-17 11:25:44	F1N20.100; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_224532
Pp1s291_45V6.1	cosmoss		2009-07-17 11:25:44	contains ESTs AU165931(E60813),AU165930(E60813) hypothetical protein similar to Arabidopsis thaliana chromosome1,F15O4.11 [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_224539
Pp1s297_1V6.1	cosmoss		2009-07-17 11:25:44	T27G7.7; hydroxyproline-rich glycoprotein family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_224697
Pp1s297_68V6.1	cosmoss		2009-07-17 11:25:44	T21E18.16; F-box family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_224718
Pp1s299_37V6.1	cosmoss		2009-07-17 11:25:44	F16F14.4; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_224758
Pp1s16_198V6.1	cosmoss		2009-07-17 11:25:43	integral membrane single C2 domain protein	cosmoss|V1.2-5_mapping_Phypa_22316
Pp1s247_5V6.1	cosmoss		2009-07-17 11:25:43	F19I3.9; chaperone protein dnaJ-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223014
Pp1s250_18V6.1	cosmoss		2009-07-17 11:25:43	T19F6.10; RWP-RK domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223145
Pp1s253_7V6.1	cosmoss		2009-07-17 11:25:43	40S ribosomal protein S6 [Asparagus officinalis]	cosmoss|V1.2-5_mapping_Phypa_223223
Pp1s254_32V6.1	cosmoss		2009-07-17 11:25:43	Protein At3g05500 [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223264
Pp1s255_65V6.1	cosmoss		2009-07-17 11:25:43	K21G20.4; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223312
Pp1s256_72V6.1	cosmoss		2009-07-17 11:25:43	T24C20.20; senescence-associated protein, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223334
Pp1s257_38V6.1	cosmoss		2009-07-17 11:25:43	T12C14.30; zinc knuckle (CCHC-type) family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223358
Pp1s261_25V6.1	cosmoss		2009-07-17 11:25:43	T15G18.70; beta-fructofuranosidase, putative / invertase, putative / saccharase, putative / beta-fructosidase, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223503
Pp1s262_88V6.1	cosmoss		2009-07-17 11:25:43	T15D22.4; serine carboxypeptidase S10 family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223514
Pp1s262_88V6.2	cosmoss		2009-07-17 11:25:43	T15D22.4; serine carboxypeptidase S10 family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223514
Pp1s263_68V6.1	cosmoss		2009-07-17 11:25:43	T15F16.15; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223567
Pp1s264_74V6.1	cosmoss		2009-07-17 11:25:43	T4C21.270; guanine nucleotide exchange family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_223615
Pp1s267_21V6.1	cosmoss		2009-07-17 11:25:43	Late embryogenesis abundant protein, group 3 (LEA) (PMA2005) [Triticum aestivum]	cosmoss|V1.2-5_mapping_Phypa_223670
Pp1s29_327V6.1	cosmoss		2009-07-17 11:25:43	MRN17.7; protein kinase family [EC:2.7.1.-] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_22378
Pp1s1_164V6.1	cosmoss		2009-07-17 11:25:42	MscS-Like mechanosensitive ion channel MSCL11	cosmoss|V1.2-5_mapping_Phypa_22204
Pp1s22_225V6.1	cosmoss		2009-07-17 11:25:42	T7H20.60; hypothetical protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_22294
Pp1s223_54V6.1	cosmoss		2009-07-17 11:25:42	T6D22.23; DNA ligase / polydeoxyribonucleotide synthase [ATP] [EC:6.5.1.1] [KO:K01971] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221958
Pp1s223_54V6.2	cosmoss		2009-07-17 11:25:42	T6D22.23; DNA ligase / polydeoxyribonucleotide synthase [ATP] [EC:6.5.1.1] [KO:K01971] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221958
Pp1s226_23V6.1	cosmoss		2009-07-17 11:25:42	MDA7.20; KH domain protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222121
Pp1s227_17V6.1	cosmoss		2009-07-17 11:25:42	F4P9.34; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222159
Pp1s227_93V6.1	cosmoss		2009-07-17 11:25:42	C17L7.240; polyubiquitin (UBQ10) (SEN3) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222215
Pp1s227_93V6.2	cosmoss		2009-07-17 11:25:42	C17L7.240; polyubiquitin (UBQ10) (SEN3) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222215
Pp1s229_22V6.1	cosmoss		2009-07-17 11:25:42	K23F3.9; thioesterase family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222278
Pp1s229_22V6.2	cosmoss		2009-07-17 11:25:42	K23F3.9; thioesterase family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222278
Pp1s229_22V6.3	cosmoss		2009-07-17 11:25:42	K23F3.9; thioesterase family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222278
Pp1s230_41V6.1	cosmoss		2009-07-17 11:25:42	MBG8.12; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222325
Pp1s230_41V6.2	cosmoss		2009-07-17 11:25:42	MBG8.12; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222325
Pp1s230_41V6.3	cosmoss		2009-07-17 11:25:42	MBG8.12; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222325
Pp1s230_50V6.1	cosmoss		2009-07-17 11:25:42	F3E22.14; importin alpha-1 subunit, putative (IMPA1) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222327
Pp1s231_41V6.1	cosmoss		2009-07-17 11:25:42	T19C21.20; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222359
Pp1s231_41V6.2	cosmoss		2009-07-17 11:25:42	T19C21.20; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222359
Pp1s231_41V6.3	cosmoss		2009-07-17 11:25:42	T19C21.20; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222359
Pp1s232_12V6.1	cosmoss		2009-07-17 11:25:42	F14M13.10; mitochondrial substrate carrier family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222369
Pp1s233_4V6.1	cosmoss		2009-07-17 11:25:42	F14O13.12; beta-amylase, putative / 1,4-alpha-D-glucan maltohydrolase, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222395
Pp1s235_30V6.1	cosmoss		2009-07-17 11:25:42	T24G5.80; RUB-activating enzyme ECR1 [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222474
Pp1s240_22V6.1	cosmoss		2009-07-17 11:25:42	F14B2.5; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222657
Pp1s241_28V6.1	cosmoss		2009-07-17 11:25:42	F2A19.140; peptidase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222694
Pp1s242_9V6.1	cosmoss		2009-07-17 11:25:42	K10A8.120; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222761
Pp1s243_16V6.1	cosmoss		2009-07-17 11:25:42	F6F3.19; UDP-glucoronosyl/UDP-glucosyl transferase family protein [EC:2.4.1.218] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222823
Pp1s243_16V6.2	cosmoss		2009-07-17 11:25:42	F6F3.19; UDP-glucoronosyl/UDP-glucosyl transferase family protein [EC:2.4.1.218] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222823
Pp1s243_16V6.3	cosmoss		2009-07-17 11:25:42	F6F3.19; UDP-glucoronosyl/UDP-glucosyl transferase family protein [EC:2.4.1.218] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222823
Pp1s243_16V6.4	cosmoss		2009-07-17 11:25:42	F6F3.19; UDP-glucoronosyl/UDP-glucosyl transferase family protein [EC:2.4.1.218] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222823
Pp1s245_29V6.1	cosmoss		2009-07-17 11:25:42	Isocitrate dehydrogenase [NADP], chloroplast precursor (Oxalosuccinate decarboxylase) (IDH) (NADP(+)-specific ICDH) (IDP) [Medicago sativa]	cosmoss|V1.2-5_mapping_Phypa_222920
Pp1s245_29V6.2	cosmoss		2009-07-17 11:25:42	Isocitrate dehydrogenase [NADP], chloroplast precursor (Oxalosuccinate decarboxylase) (IDH) (NADP(+)-specific ICDH) (IDP) [Medicago sativa]	cosmoss|V1.2-5_mapping_Phypa_222920
Pp1s245_58V6.1	cosmoss		2009-07-17 11:25:42	T16O11.14; rhodanese-like domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222931
Pp1s245_58V6.2	cosmoss		2009-07-17 11:25:42	T16O11.14; rhodanese-like domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222931
Pp1s245_70V6.1	cosmoss		2009-07-17 11:25:42	hypothetical protein [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_222936
Pp1s246_43V6.1	cosmoss		2009-07-17 11:25:42	F9E10.4; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_222973
Pp1s206_100V6.1	cosmoss		2009-07-17 11:25:41	F21H2.2; MAGE-8 antigen-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221096
Pp1s206_65V6.1	cosmoss		2009-07-17 11:25:41	MFL8.12; amine oxidase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221086
Pp1s207_28V6.1	cosmoss		2009-07-17 11:25:41	T5I8.3; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221131
Pp1s207_68V6.1	cosmoss		2009-07-17 11:25:41	F24J8.4; 2-oxoisovalerate dehydrogenase, putative / 3-methyl-2-oxobutanoate dehydrogenase, putative / branched-chain alpha-keto acid dehydrogenase E1 alpha subunit, putative [EC:1.2.4.4] [KO:K00166] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221150
Pp1s209_88V6.1	cosmoss		2009-07-17 11:25:41	F28A21.50; leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221213
Pp1s211_32V6.1	cosmoss		2009-07-17 11:25:41	T29F13.10; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221303
Pp1s211_32V6.2	cosmoss		2009-07-17 11:25:41	T29F13.10; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221303
Pp1s211_95V6.1	cosmoss		2009-07-17 11:25:41	LOC302311; similar to Transcription factor-like protein MRGX (MORF-related gene X protein) (MSL3-2 protein) [Rattus norvegicus]	cosmoss|V1.2-5_mapping_Phypa_221321
Pp1s212_61V6.1	cosmoss		2009-07-17 11:25:41	T8O18.1; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221389
Pp1s213_21V6.1	cosmoss		2009-07-17 11:25:41	F24P17.1; pyruvate dehydrogenase (lipoamide) kinase (PDHK) [EC:2.7.1.99] [KO:K00898] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221436
Pp1s216_68V6.1	cosmoss		2009-07-17 11:25:41	T5I5.1; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221664
Pp1s218_93V6.1	cosmoss		2009-07-17 11:25:41	T9J14.26; ribose 5-phosphate isomerase-related [EC:5.3.1.6] [KO:K01807] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_221767
Pp1s22_239V6.1	cosmoss		2009-07-17 11:25:41	MWD22.9; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_22122
Pp1s193_64V6.1	cosmoss		2009-07-17 11:25:40	F4P12.90; transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220308
Pp1s193_84V6.1	cosmoss		2009-07-17 11:25:40	T13C7.15; DNAJ heat shock family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220318
Pp1s194_155V6.1	cosmoss		2009-07-17 11:25:40	F10M23.120; co-chaperone grpE family protein [KO:K03687] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220376
Pp1s194_15V6.1	cosmoss		2009-07-17 11:25:40	18.2 kDa class I heat shock protein (HSP 18.2) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220338
Pp1s195_46V6.1	cosmoss		2009-07-17 11:25:40	Ribonucleoside-diphosphate reductase large subunit (Ribonucleoside-diphosphate reductase R1 subunit) (AtRNR1) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220417
Pp1s195_98V6.1	cosmoss		2009-07-17 11:25:40	T18K17.15; eukaryotic translation initiation factor-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220437
Pp1s196_50V6.1	cosmoss		2009-07-17 11:25:40	F6N18.17; RNA-binding protein, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220468
Pp1s197_25V6.1	cosmoss		2009-07-17 11:25:40	F24G24.120; isoleucyl-tRNA synthetase, putative / isoleucine--tRNA ligase, putative [EC:6.1.1.5] [KO:K01870] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220535
Pp1s197_28V6.1	cosmoss		2009-07-17 11:25:40	F10E10.15; AP47/50p (gb|AAB88283.1) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220538
Pp1s199_35V6.1	cosmoss		2009-07-17 11:25:40	T13C7.15; DNAJ heat shock family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220741
Pp1s200_112V6.2	cosmoss		2009-07-17 11:25:40	MAL21.5; T-complex protein 1 alpha subunit / TCP-1-alpha / chaperonin (CCT1) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220842
Pp1s201_89V6.1	cosmoss		2009-07-17 11:25:40	MPL12.7; 3-oxoacyl-[acyl-carrier-protein] synthase I precursor (beta-ketoacyl-acp synthase I) (KAS I) (sp|P52410) [EC:2.3.1.41] [KO:K00647] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220915
Pp1s201_8V6.1	cosmoss		2009-07-17 11:25:40	MEE6.20; esterase/lipase/thioesterase family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220851
Pp1s202_43V6.1	cosmoss		2009-07-17 11:25:40	T1O24.28; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220935
Pp1s203_70V6.1	cosmoss		2009-07-17 11:25:40	MWL2.8; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220956
Pp1s204_59V6.1	cosmoss		2009-07-17 11:25:40	F16P17.6; pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220990
Pp1s174_46V6.1	cosmoss		2009-07-17 11:25:39	F10M10.30; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_219403
Pp1s174_46V6.2	cosmoss		2009-07-17 11:25:39	F10M10.30; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_219403
Pp1s176_132V6.1	cosmoss		2009-07-17 11:25:39	MMB12.10; radical SAM domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_219538
Pp1s177_18V6.1	cosmoss		2009-07-17 11:25:39	YUP8H12R.14; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_219553
Pp1s181_43V6.1	cosmoss		2009-07-17 11:25:39	peptidylprolyl isomerase d	cosmoss|V1.2-5_mapping_Phypa_219780
Pp1s181_97V6.1	cosmoss		2009-07-17 11:25:39	MAC12.21; cell cycle switch protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_219794
Pp1s184_61V6.1	cosmoss		2009-07-17 11:25:39	F25P22.24; Ssu72-like family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_219943
Pp1s188_12V6.1	cosmoss		2009-07-17 11:25:39	F10D13.10; hypothetical protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220078
Pp1s188_46V6.1	cosmoss		2009-07-17 11:25:39	F25A4.18; pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220105
Pp1s192_84V6.1	cosmoss		2009-07-17 11:25:39	AP22.94; hydrolase, alpha/beta fold family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220290
Pp1s192_84V6.2	cosmoss		2009-07-17 11:25:39	AP22.94; hydrolase, alpha/beta fold family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_220290
Pp1s162_113V6.1	cosmoss		2009-07-17 11:25:38	F15A23.2; UNC-50 family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218749
Pp1s162_132V6.1	cosmoss		2009-07-17 11:25:38	F2I9.9; St12p protein (ST12p) / SEC12p protein, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218754
Pp1s162_66V6.1	cosmoss		2009-07-17 11:25:38	MNC6.7; vacuolar sorting protein-related; embryogenesis protein H beta 58-like protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218725
Pp1s165_54V6.1	cosmoss		2009-07-17 11:25:38	F3E22.14; importin alpha-1 subunit, putative (IMPA1) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218909
Pp1s165_77V6.1	cosmoss		2009-07-17 11:25:38	T27F4.10; gibberellin regulatory protein (RGL1) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218924
Pp1s9_241V6.1	cosmoss		2009-07-17 11:25:38	K19M13.6; transducin / WD-40 repeat protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_21908
Pp1s152_13V6.1	cosmoss		2009-07-17 11:25:37	26S protease regulatory subunit 7 (26S proteasome subunit 7) (26S proteasome AAA-ATPase subunit RPT1) (Regulatory particle triple-A ATPase subunit 1) [Oryza sativa]	cosmoss|V1.2-5_mapping_Phypa_218038
Pp1s152_13V6.2	cosmoss		2009-07-17 11:25:37	26S protease regulatory subunit 7 (26S proteasome subunit 7) (26S proteasome AAA-ATPase subunit RPT1) (Regulatory particle triple-A ATPase subunit 1) [Oryza sativa]	cosmoss|V1.2-5_mapping_Phypa_218038
Pp1s154_116V6.1	cosmoss		2009-07-17 11:25:37	60S ribosomal protein L27a-3 [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218230
Pp1s154_64V6.1	cosmoss		2009-07-17 11:25:37	Rf1 protein, mitochondrial precursor (PPR protein) (Fertility restorer) (Restorer for CMS) [Oryza sativa]	cosmoss|V1.2-5_mapping_Phypa_218209
Pp1s155_102V6.1	cosmoss		2009-07-17 11:25:37	F20M13.250; 1-phosphatidylinositol phosphodiesterase-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218300
Pp1s156_123V6.1	cosmoss		2009-07-17 11:25:37	T8I13.23; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218384
Pp1s156_123V6.2	cosmoss		2009-07-17 11:25:37	T8I13.23; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218384
Pp1s156_123V6.3	cosmoss		2009-07-17 11:25:37	T8I13.23; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218384
Pp1s156_96V6.1	cosmoss		2009-07-17 11:25:37	F24A6.11; Expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_218358
Pp1s157_93V6.1	cosmoss		2009-07-17 11:25:37	SWI/SNF transcription activation complex subunit	cosmoss|V1.2-5_mapping_Phypa_218455
Pp1s33_49V6.1	cosmoss		2009-07-17 11:25:37	T4F9.80; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_21847
Pp1s7_57V6.1	cosmoss		2009-07-17 11:25:37	T10I14.180; ubiquitin carboxyl-terminal hydrolase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_21816
Pp1s137_152V6.1	cosmoss		2009-07-17 11:25:36	contains ESTs D48362(S14517),AU063373(C61107),AU092957(C61107) similar to Arabidopsis thaliana chromosome 3, T22E16.240 unknown protein [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_217084
Pp1s137_152V6.2	cosmoss		2009-07-17 11:25:36	contains ESTs D48362(S14517),AU063373(C61107),AU092957(C61107) similar to Arabidopsis thaliana chromosome 3, T22E16.240 unknown protein [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_217084
Pp1s138_84V6.1	cosmoss		2009-07-17 11:25:36	F4F7.35; acidic ribosomal protein P0-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217191
Pp1s138_84V6.2	cosmoss		2009-07-17 11:25:36	F4F7.35; acidic ribosomal protein P0-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217191
Pp1s139_11V6.1	cosmoss		2009-07-17 11:25:36	F14O13.29; glucosamine--fructose-6-phosphate aminotransferase [isomerizing], putative / hexosephosphate aminotransferase, putative / glucosamine-6-phosphate synthase, putative / D-fructose-6-phosphate amidotransferase, putative / GLCN6P synthase, putative [EC:2.6.1.16] [KO:K00820] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217261
Pp1s139_77V6.1	cosmoss		2009-07-17 11:25:36	T32F6.15; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217293
Pp1s139_77V6.2	cosmoss		2009-07-17 11:25:36	T32F6.15; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217293
Pp1s139_88V6.1	cosmoss		2009-07-17 11:25:36	Non-specific lipid-transfer protein	cosmoss|V1.2-5_mapping_Phypa_217301
Pp1s140_7V6.1	cosmoss		2009-07-17 11:25:36	MYJ24.5; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217313
Pp1s141_125V6.1	cosmoss		2009-07-17 11:25:36	F9D12.18; chaperonin, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217424
Pp1s141_31V6.1	cosmoss		2009-07-17 11:25:36	T16O11.17; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217393
Pp1s142_149V6.1	cosmoss		2009-07-17 11:25:36	F17O14.2; elongation defective 1 protein / ELD1 protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217492
Pp1s143_115V6.1	cosmoss		2009-07-17 11:25:36	F5O24.240; ankyrin repeat-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217529
Pp1s143_122V6.1	cosmoss		2009-07-17 11:25:36	T29A15.130; importin beta-2 subunit family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_217532
Pp1s147_41V6.1	cosmoss		2009-07-17 11:25:36	Monoglyceride lipase (MGL) (HU-K5) (Lysophospholipase homolog) (Lysophospholipase-like) [Homo sapiens]	cosmoss|V1.2-5_mapping_Phypa_217781
Pp1s148_36V6.1	cosmoss		2009-07-17 11:25:36	Heterogeneous nuclear ribonucleoprotein R (hnRNP R) [Homo sapiens]	cosmoss|V1.2-5_mapping_Phypa_217831
Pp1s148_36V6.2	cosmoss		2009-07-17 11:25:36	Heterogeneous nuclear ribonucleoprotein R (hnRNP R) [Homo sapiens]	cosmoss|V1.2-5_mapping_Phypa_217831
Pp1s149_143V6.1	cosmoss		2009-07-17 11:25:36	Histone-lysine N-methyltransferase ATXR4 precursor (Trithorax-related protein 4) (TRX-related protein 4) (Protein SET DOMAIN GROUP 38) [no tax name]	cosmoss|V1.2-5_mapping_Phypa_217902
Pp1s34_404V6.1	cosmoss		2009-07-17 11:25:36	T7H20.60; hypothetical protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_21779
Pp1s123_21V6.1	cosmoss		2009-07-17 11:25:35	F14L17.10; kelch repeat-containing F-box family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216023
Pp1s123_61V6.1	cosmoss		2009-07-17 11:25:35	MGL6.15; chloroplast outer membrane protein, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216050
Pp1s124_170V6.1	cosmoss		2009-07-17 11:25:35	MDC11.13; transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216156
Pp1s124_3V6.1	cosmoss		2009-07-17 11:25:35	F28G11.5; AAR2 protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216117
Pp1s124_3V6.2	cosmoss		2009-07-17 11:25:35	F28G11.5; AAR2 protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216117
Pp1s126_131V6.1	cosmoss		2009-07-17 11:25:35	contains EST(s): AU197250(E2058),AU075435(E60706),D46065(S10469),AU031063 (E60706),AU068255(C12673) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_216291
Pp1s126_131V6.2	cosmoss		2009-07-17 11:25:35	contains EST(s): AU197250(E2058),AU075435(E60706),D46065(S10469),AU031063 (E60706),AU068255(C12673) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_216291
Pp1s126_39V6.1	cosmoss		2009-07-17 11:25:35	MYA6.7; metallo-beta-lactamase family protein [EC:3.1.26.11] [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216224
Pp1s129_115V6.1	cosmoss		2009-07-17 11:25:35	F19G14.11; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216441
Pp1s129_115V6.2	cosmoss		2009-07-17 11:25:35	F19G14.11; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216441
Pp1s129_115V6.3	cosmoss		2009-07-17 11:25:35	F19G14.11; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_216441
Pp1s129_28V6.1	cosmoss		2009-07-17 11:25:35	Putative polyubiquitin	cosmoss|V1.2-5_mapping_Phypa_216423
